"Date","Price","Open","High","Low","Change %"
"02/23/2021","5.728","5.832","5.883","5.728","-3.46%"
"02/22/2021","5.934","5.728","5.934","5.728","3.59%"
"02/19/2021","5.728","5.780","5.934","5.728","-2.62%"
"02/18/2021","5.883","5.934","5.934","5.883","-0.44%"
"02/17/2021","5.909","5.883","5.909","5.780","1.32%"
"02/16/2021","5.832","5.575","5.832","5.575","1.07%"
"02/15/2021","5.769","5.728","5.806","5.575","1.17%"
"02/12/2021","5.702","5.677","5.702","5.575","0.45%"
"02/11/2021","5.677","5.575","5.677","5.564","1.37%"
"02/10/2021","5.601","5.472","5.601","5.472","0.47%"
"02/09/2021","5.575","5.549","5.585","5.523","0.00%"
"02/08/2021","5.575","5.523","5.575","5.471","0.92%"
"02/05/2021","5.523","5.471","5.523","5.420","0.47%"
"02/03/2021","5.497","5.471","5.523","5.420","0.00%"
"02/02/2021","5.497","5.472","5.523","5.420","0.00%"
"02/01/2021","5.497","5.472","5.523","5.472","-0.47%"
"01/29/2021","5.523","5.523","5.523","5.472","0.00%"
"01/27/2021","5.523","5.472","5.523","5.472","0.00%"
"01/26/2021","5.523","5.472","5.523","5.421","0.93%"
"01/25/2021","5.472","5.421","5.523","5.421","-0.46%"
"01/22/2021","5.498","5.472","5.498","5.421","0.00%"
"01/21/2021","5.498","5.472","5.498","5.421","0.95%"
"01/20/2021","5.446","5.472","5.472","5.421","-0.94%"
"01/19/2021","5.498","5.472","5.498","5.421","0.00%"
"01/18/2021","5.498","5.421","5.498","5.421","1.90%"
"01/15/2021","5.396","5.421","5.472","5.396","-0.47%"
"01/13/2021","5.421","5.421","5.477","5.396","-0.47%"
"01/12/2021","5.446","5.421","5.477","5.421","-4.08%"
"01/11/2021","5.678","5.601","5.678","5.601","0.92%"
"01/08/2021","5.627","5.678","5.678","5.627","-0.46%"
"01/07/2021","5.653","5.678","5.729","5.653","-3.93%"
"01/06/2021","5.884","5.729","5.884","5.729","2.69%"
"01/05/2021","5.729","5.884","5.884","5.704","0.00%"
"01/04/2021","5.729","5.884","5.884","5.729","-0.89%"
"01/01/2021","5.781","5.781","5.781","5.781","0.00%"
"12/31/2020","5.781","5.858","5.858","5.781","-0.45%"
"12/30/2020","5.807","5.859","5.859","5.807","-0.44%"
"12/28/2020","5.832","5.832","5.859","5.807","0.44%"
"12/24/2020","5.807","5.832","5.859","5.807","0.00%"
"12/23/2020","5.807","5.832","5.859","5.807","-0.88%"
"12/22/2020","5.859","5.832","5.859","5.807","0.89%"
"12/21/2020","5.807","5.859","5.859","5.807","-0.88%"
"12/18/2020","5.859","5.730","5.859","5.730","0.89%"
"12/17/2020","5.807","5.730","5.859","5.730","-0.44%"
"12/16/2020","5.832","5.730","5.859","5.730","0.44%"
"12/15/2020","5.807","5.730","5.859","5.730","0.44%"
"12/14/2020","5.781","5.730","5.859","5.730","0.90%"
"12/11/2020","5.730","5.730","5.859","5.730","-1.76%"
"12/10/2020","5.832","5.730","5.859","5.730","0.88%"
"12/09/2020","5.781","5.859","5.859","5.730","0.45%"
"12/08/2020","5.755","5.730","5.832","5.730","-0.45%"
"12/07/2020","5.781","5.730","5.832","5.730","-0.87%"
"12/04/2020","5.832","5.781","5.936","5.781","-1.74%"
"12/03/2020","5.936","5.885","5.936","5.885","0.87%"
"12/02/2020","5.885","5.936","5.936","5.885","0.00%"
"12/01/2020","5.885","5.885","5.936","5.885","-0.86%"
"11/30/2020","5.936","5.885","5.936","5.885","0.43%"
"11/27/2020","5.910","5.885","5.910","5.885","-0.86%"
"11/26/2020","5.962","5.910","5.962","5.885","1.76%"
"11/25/2020","5.859","5.962","5.971","5.859","-2.15%"
"11/24/2020","5.988","5.936","5.988","5.885","0.44%"
"11/23/2020","5.962","5.885","5.962","5.885","1.31%"
"11/20/2020","5.885","5.885","5.962","5.885","-1.29%"
"11/19/2020","5.962","5.885","5.962","5.885","1.31%"
"11/18/2020","5.885","5.705","5.885","5.705","0.00%"
"11/17/2020","5.885","5.705","5.885","5.705","1.78%"
"11/16/2020","5.781","5.705","5.832","5.705","0.00%"
"11/13/2020","5.781","5.705","5.781","5.679","0.00%"
"11/12/2020","5.781","5.679","5.781","5.679","0.00%"
"11/11/2020","5.781","5.730","5.781","5.679","1.35%"
"11/10/2020","5.705","5.720","5.755","5.679","0.00%"
"11/09/2020","5.705","5.730","5.730","5.679","0.00%"
"11/06/2020","5.705","5.694","5.720","5.628","0.18%"
"11/05/2020","5.694","5.628","5.720","5.628","0.27%"
"11/04/2020","5.679","5.720","5.720","5.628","0.45%"
"11/03/2020","5.653","5.679","5.705","5.628","0.00%"
"11/02/2020","5.653","5.628","5.679","5.628","0.45%"
"10/29/2020","5.628","5.679","5.679","5.628","-0.90%"
"10/28/2020","5.679","5.628","5.679","5.602","1.37%"
"10/27/2020","5.602","5.628","5.679","5.602","-1.36%"
"10/26/2020","5.679","5.628","5.679","5.628","0.45%"
"10/23/2020","5.653","5.628","5.679","5.628","-0.45%"
"10/22/2020","5.679","5.628","5.679","5.628","1.85%"
"10/21/2020","5.576","5.679","5.679","5.576","-0.92%"
"10/20/2020","5.628","5.602","5.679","5.576","0.46%"
"10/19/2020","5.602","5.679","5.679","5.576","0.00%"
"10/16/2020","5.602","5.679","5.679","5.576","0.47%"
"10/15/2020","5.576","5.679","5.679","5.576","-1.81%"
"10/14/2020","5.679","5.653","5.679","5.653","-0.90%"
"10/13/2020","5.730","5.679","5.730","5.679","1.36%"
"10/12/2020","5.653","5.679","5.705","5.653","-1.34%"
"10/09/2020","5.730","5.730","5.781","5.705","-0.89%"
"10/08/2020","5.781","5.730","5.832","5.730","0.00%"
"10/07/2020","5.781","5.730","5.832","5.720","-0.44%"
"10/06/2020","5.807","5.730","5.859","5.730","-1.32%"
"10/05/2020","5.885","5.832","5.885","5.730","1.78%"
"10/02/2020","5.781","5.730","5.832","5.730","-2.59%"
"09/30/2020","5.936","5.910","5.936","5.832","0.00%"
"09/29/2020","5.936","5.832","6.038","5.832","3.59%"
"09/28/2020","5.730","5.730","5.730","5.730","0.00%"
"09/25/2020","5.730","5.725","5.730","5.653","0.00%"
"09/24/2020","5.730","5.735","5.735","5.550","1.82%"
"09/23/2020","5.628","5.653","5.679","5.550","1.40%"
"09/22/2020","5.550","5.628","5.653","5.550","-2.26%"
"09/21/2020","5.679","5.628","5.679","5.550","0.91%"
"09/18/2020","5.628","5.617","5.653","5.550","0.00%"
"09/17/2020","5.628","5.602","5.653","5.602","1.86%"
"09/16/2020","5.524","5.602","5.602","5.524","-0.91%"
"09/15/2020","5.576","5.550","5.576","5.524","1.12%"
"09/14/2020","5.514","5.550","5.576","5.514","-0.65%"
"09/11/2020","5.550","5.550","5.550","5.524","-0.18%"
"09/10/2020","5.560","5.524","5.560","5.473","0.18%"
"09/09/2020","5.550","5.576","5.628","5.550","-0.92%"
"09/08/2020","5.602","5.628","5.628","5.602","-0.46%"
"09/07/2020","5.628","5.602","5.628","5.602","0.46%"
"09/04/2020","5.602","5.628","5.628","5.602","0.47%"
"09/03/2020","5.576","5.524","5.576","5.524","0.92%"
"09/02/2020","5.524","5.550","5.576","5.524","-1.37%"
"08/31/2020","5.602","5.628","5.642","5.602","-0.46%"
"08/28/2020","5.628","5.602","5.653","5.602","0.00%"
"08/27/2020","5.628","5.653","5.653","5.602","-0.45%"
"08/26/2020","5.653","5.602","5.653","5.602","0.45%"
"08/25/2020","5.628","5.602","5.628","5.602","0.00%"
"08/24/2020","5.628","5.602","5.628","5.602","1.40%"
"08/21/2020","5.550","5.602","5.602","5.550","-0.92%"
"08/20/2020","5.602","5.730","5.730","5.524","1.12%"
"08/19/2020","5.540","5.570","5.730","5.524","-1.56%"
"08/18/2020","5.628","5.781","5.781","5.628","-1.35%"
"08/17/2020","5.705","5.740","5.781","5.705","0.46%"
"08/14/2020","5.679","5.730","5.781","5.628","-1.78%"
"08/13/2020","5.781","5.730","5.781","5.628","-1.31%"
"08/12/2020","5.859","5.730","5.859","5.730","0.45%"
"08/11/2020","5.832","5.885","5.925","5.730","0.00%"
"08/10/2020","5.832","5.781","5.962","5.781","-2.59%"
"08/07/2020","5.988","5.781","5.988","5.781","0.88%"
"08/06/2020","5.936","5.781","5.936","5.781","-1.29%"
"08/05/2020","6.013","5.781","6.013","5.781","3.09%"
"08/04/2020","5.832","5.730","5.885","5.730","1.79%"
"07/31/2020","5.730","5.813","5.832","5.679","-1.76%"
"07/30/2020","5.832","5.576","5.832","5.576","0.88%"
"07/29/2020","5.781","5.730","5.781","5.576","1.81%"
"07/28/2020","5.679","5.576","5.781","5.576","-1.78%"
"07/27/2020","5.781","5.524","5.781","5.524","4.65%"
"07/24/2020","5.524","5.628","5.628","5.524","1.90%"
"07/23/2020","5.422","5.422","5.422","5.422","-1.86%"
"07/22/2020","5.524","5.422","5.524","5.422","2.87%"
"07/21/2020","5.371","5.422","5.473","5.371","-0.47%"
"07/20/2020","5.396","5.371","5.396","5.371","0.47%"
"07/17/2020","5.371","5.371","5.406","5.371","-0.47%"
"07/16/2020","5.396","5.371","5.396","5.371","0.47%"
"07/15/2020","5.371","5.422","5.422","5.371","-0.94%"
"07/14/2020","5.422","5.448","5.524","5.422","-1.86%"
"07/13/2020","5.524","5.473","5.524","5.473","0.00%"
"07/10/2020","5.524","5.550","5.576","5.524","-0.91%"
"07/09/2020","5.576","5.524","5.576","5.524","-4.41%"
"07/08/2020","5.832","5.679","5.832","5.679","-0.88%"
"07/07/2020","5.885","5.679","5.885","5.679","0.89%"
"07/06/2020","5.832","5.730","5.885","5.730","-0.88%"
"07/03/2020","5.885","5.628","5.885","5.628","0.00%"
"07/02/2020","5.885","5.628","5.910","5.628","0.00%"
"07/01/2020","5.885","5.832","5.885","5.832","-0.86%"
"06/30/2020","5.936","5.832","5.936","5.832","-0.87%"
"06/29/2020","5.988","5.832","5.988","5.832","0.88%"
"06/26/2020","5.936","5.832","5.936","5.832","0.87%"
"06/25/2020","5.885","5.730","5.885","5.730","-0.86%"
"06/24/2020","5.936","6.193","6.193","5.936","-2.95%"
"06/23/2020","6.116","6.141","6.141","6.116","-3.02%"
"06/22/2020","6.306","6.347","6.399","6.306","-4.53%"
"06/19/2020","6.606","6.606","6.606","6.606","-5.55%"
"06/18/2020","6.994","7.019","7.019","6.968","-3.01%"
"06/17/2020","7.210","7.278","7.278","7.210","-5.63%"
"06/16/2020","7.641","7.589","7.693","7.589","0.00%"
"06/15/2020","7.641","7.745","7.797","7.589","-1.34%"
"06/12/2020","7.745","7.745","7.797","7.745","0.68%"
"06/11/2020","7.693","7.874","7.900","7.693","-2.30%"
"06/10/2020","7.874","7.848","7.874","7.848","0.32%"
"06/09/2020","7.848","7.952","7.952","7.848","0.00%"
"06/08/2020","7.848","7.952","7.952","7.848","0.67%"
"06/04/2020","7.797","7.900","7.952","7.797","-0.66%"
"06/03/2020","7.848","7.827","7.952","7.827","0.00%"
"06/02/2020","7.848","7.589","7.900","7.589","3.99%"
"06/01/2020","7.548","7.537","7.589","7.537","-0.20%"
"05/29/2020","7.563","7.589","7.604","7.548","0.34%"
"05/28/2020","7.537","7.641","7.641","7.537","-0.14%"
"05/27/2020","7.548","7.641","7.641","7.537","-1.02%"
"05/26/2020","7.625","7.693","7.745","7.615","-2.20%"
"05/22/2020","7.797","7.976","7.976","7.797","-1.96%"
"05/21/2020","7.952","7.952","7.976","7.848","-0.33%"
"05/20/2020","7.978","7.982","8.056","7.952","-0.32%"
"05/19/2020","8.004","7.970","8.082","7.970","1.91%"
"05/18/2020","7.854","7.906","7.958","7.750","-1.31%"
"05/15/2020","7.958","7.906","7.958","7.698","3.38%"
"05/14/2020","7.698","7.750","7.906","7.698","0.00%"
"05/13/2020","7.698","7.853","7.853","7.698","1.36%"
"05/12/2020","7.594","7.698","7.698","7.594","-0.33%"
"05/11/2020","7.620","7.697","7.697","7.620","-3.61%"
"05/06/2020","7.905","8.009","8.113","7.905","-2.56%"
"05/05/2020","8.113","8.009","8.113","8.009","0.01%"
"05/04/2020","8.112","8.112","8.112","8.112","4.00%"
"04/30/2020","7.800","7.800","7.800","7.800","-2.60%"
"04/29/2020","8.008","7.956","8.008","7.800","-0.65%"
"04/28/2020","8.060","8.112","8.190","8.060","-0.63%"
"04/27/2020","8.111","8.241","8.241","8.111","-1.27%"
"04/24/2020","8.215","8.345","8.345","8.215","-1.26%"
"04/23/2020","8.319","8.398","8.398","8.319","0.00%"
"04/22/2020","8.319","8.397","8.397","8.319","0.63%"
"04/21/2020","8.267","8.371","8.371","8.241","-0.63%"
"04/20/2020","8.319","8.475","8.475","8.215","-0.62%"
"04/17/2020","8.371","8.501","8.501","8.371","-3.01%"
"04/16/2020","8.631","8.658","8.658","8.501","-0.60%"
"04/15/2020","8.683","8.683","8.683","8.683","0.60%"
"04/09/2020","8.631","8.735","8.735","8.631","-2.07%"
"04/08/2020","8.814","8.682","8.814","8.578","1.51%"
"04/06/2020","8.682","8.682","8.682","8.682","-3.48%"
"04/03/2020","8.995","8.995","9.047","8.995","5.19%"
"04/02/2020","8.552","8.734","8.734","8.552","-3.24%"
"04/01/2020","8.838","8.838","8.838","8.838","0.01%"
"03/31/2020","8.837","8.837","8.837","8.837","0.30%"
"03/30/2020","8.811","8.837","8.837","8.811","0.00%"
"03/27/2020","8.811","8.811","8.811","8.811","-3.97%"
"03/20/2020","9.176","9.176","9.176","9.176","0.00%"
"03/19/2020","9.176","9.150","9.176","9.150","0.00%"
"03/18/2020","9.175","9.254","9.254","9.175","-5.14%"
"03/17/2020","9.672","9.672","9.672","9.672","2.35%"
"03/13/2020","9.450","9.450","9.450","9.450","2.72%"
"03/12/2020","9.200","9.200","9.200","9.200","3.95%"
"03/11/2020","8.850","8.850","8.850","8.850","0.00%"
"03/10/2020","8.850","8.850","8.850","8.850","0.57%"
"03/06/2020","8.800","8.800","8.800","8.800","-2.22%"
"03/05/2020","9.000","9.000","9.000","9.000","2.27%"
"03/04/2020","8.800","8.800","8.800","8.800","-2.22%"
"03/03/2020","9.000","9.000","9.000","9.000","-1.64%"
"03/02/2020","9.150","9.150","9.150","9.150","2.81%"
"02/28/2020","8.900","8.900","8.900","8.900","-1.11%"
"02/27/2020","9.000","9.000","9.000","9.000","0.56%"
"02/26/2020","8.950","8.950","8.950","8.950","-0.56%"
"02/25/2020","9.000","9.000","9.000","9.000","1.69%"
"02/24/2020","8.850","8.850","8.850","8.850","-2.21%"
"02/20/2020","9.050","9.050","9.050","9.050","-1.09%"
"02/19/2020","9.150","9.150","9.150","9.150","1.67%"
"02/18/2020","9.000","9.000","9.000","9.000","0.00%"
"02/17/2020","9.000","9.000","9.000","9.000","0.22%"
"02/14/2020","8.980","8.980","8.980","8.980","0.34%"
"02/13/2020","8.950","8.950","8.950","8.950","1.13%"
"02/12/2020","8.850","8.850","8.850","8.850","0.57%"
"02/11/2020","8.800","8.800","8.800","8.800","1.73%"
"02/10/2020","8.650","8.650","8.650","8.650","-1.14%"
"02/07/2020","8.750","8.750","8.750","8.750","0.57%"
"02/06/2020","8.700","8.700","8.700","8.700","0.58%"
"02/05/2020","8.650","8.650","8.650","8.650","1.76%"
"02/03/2020","8.500","8.500","8.500","8.500","-0.58%"
"01/31/2020","8.550","8.550","8.550","8.550","0.00%"
"01/30/2020","8.550","8.550","8.550","8.550","-1.72%"
"01/29/2020","8.700","8.700","8.700","8.700","-0.57%"
"01/28/2020","8.750","8.750","8.750","8.750","-1.69%"
"01/27/2020","8.900","8.900","8.900","8.900","0.00%"
"01/24/2020","8.900","8.900","8.900","8.900","1.71%"
"01/23/2020","8.750","8.750","8.750","8.750","0.00%"
"01/22/2020","8.750","8.750","8.750","8.750","0.00%"
"01/21/2020","8.750","8.750","8.750","8.750","-0.57%"
"01/20/2020","8.800","8.800","8.800","8.800","0.00%"
"01/17/2020","8.800","8.800","8.800","8.800","0.57%"
"01/16/2020","8.750","8.750","8.750","8.750","0.00%"
"01/14/2020","8.750","8.750","8.750","8.750","0.00%"
"01/13/2020","8.750","8.750","8.750","8.750","0.00%"
"01/09/2020","8.750","8.750","8.750","8.750","0.00%"
"01/08/2020","8.750","8.750","8.750","8.750","-0.57%"
"01/07/2020","8.800","8.800","8.800","8.800","0.57%"
"01/06/2020","8.750","8.750","8.750","8.750","0.57%"
"01/03/2020","8.700","8.700","8.700","8.700","0.00%"
"01/02/2020","8.700","8.700","8.700","8.700","-0.57%"
"01/01/2020","8.750","8.750","8.750","8.750","1.16%"
"12/31/2019","8.650","8.650","8.650","8.650","-1.14%"
"12/30/2019","8.750","8.750","8.750","8.750","-1.13%"
"12/27/2019","8.850","8.850","8.850","8.850","0.57%"
"12/26/2019","8.800","8.800","8.800","8.800","-1.12%"
"12/24/2019","8.900","8.900","8.900","8.900","-0.56%"
"12/23/2019","8.950","8.950","8.950","8.950","1.13%"
"12/20/2019","8.850","8.850","8.850","8.850","-0.56%"
"12/19/2019","8.900","8.900","8.900","8.900","1.14%"
"12/18/2019","8.800","8.800","8.800","8.800","0.00%"
"12/17/2019","8.800","8.800","8.800","8.800","0.00%"
"12/16/2019","8.800","8.800","8.800","8.800","0.00%"
"12/13/2019","8.800","8.800","8.800","8.800","0.00%"
"12/12/2019","8.800","8.800","8.800","8.800","0.00%"
"12/10/2019","8.800","8.800","8.800","8.800","2.33%"
"12/09/2019","8.600","8.600","8.600","8.600","-2.27%"
"12/06/2019","8.800","8.800","8.800","8.800","0.00%"
"12/05/2019","8.800","8.800","8.800","8.800","-0.56%"
"12/04/2019","8.850","8.850","8.850","8.850","1.14%"
"12/03/2019","8.750","8.750","8.750","8.750","-1.13%"
"12/02/2019","8.850","8.850","8.850","8.850","0.00%"
"11/29/2019","8.850","8.850","8.850","8.850","0.57%"
"11/28/2019","8.800","8.800","8.800","8.800","0.57%"
"11/27/2019","8.750","8.750","8.750","8.750","0.00%"
"11/26/2019","8.750","8.750","8.750","8.750","0.00%"
"11/25/2019","8.750","8.750","8.750","8.750","2.94%"
"11/22/2019","8.500","8.500","8.500","8.500","0.00%"
"11/21/2019","8.500","8.500","8.500","8.500","0.00%"
"11/20/2019","8.500","8.500","8.500","8.500","-0.58%"
"11/19/2019","8.550","8.550","8.550","8.550","-1.16%"
"11/18/2019","8.650","8.650","8.650","8.650","-1.70%"
"11/15/2019","8.800","8.800","8.800","8.800","-0.56%"
"11/14/2019","8.850","8.850","8.850","8.850","0.00%"
"11/13/2019","8.850","8.850","8.850","8.850","1.14%"
"11/08/2019","8.750","8.750","8.750","8.750","1.16%"
"11/07/2019","8.650","8.650","8.650","8.650","-1.70%"
"11/06/2019","8.800","8.800","8.800","8.800","0.57%"
"11/05/2019","8.750","8.750","8.750","8.750","0.22%"
"11/04/2019","8.731","8.731","8.731","8.731","0.94%"
"11/01/2019","8.650","8.650","8.650","8.650","-1.14%"
"10/31/2019","8.750","8.750","8.750","8.750","0.00%"
"10/30/2019","8.750","8.750","8.750","8.750","0.00%"
"10/29/2019","8.750","8.750","8.750","8.750","1.16%"
"10/28/2019","8.650","8.650","8.650","8.650","-0.57%"
"10/25/2019","8.700","8.700","8.700","8.700","0.00%"
"10/24/2019","8.700","8.700","8.700","8.700","0.00%"
"10/23/2019","8.700","8.700","8.700","8.700","0.00%"
"10/22/2019","8.700","8.700","8.700","8.700","-0.57%"
"10/21/2019","8.750","8.750","8.750","8.750","1.16%"
"10/18/2019","8.650","8.650","8.650","8.650","0.58%"
"10/17/2019","8.600","8.600","8.600","8.600","-1.15%"
"10/16/2019","8.700","8.700","8.700","8.700","0.00%"
"10/15/2019","8.700","8.700","8.700","8.700","-0.57%"
"10/14/2019","8.750","8.750","8.750","8.750","0.00%"
"10/11/2019","8.750","8.750","8.750","8.750","0.57%"
"10/10/2019","8.700","8.700","8.700","8.700","-0.57%"
"10/09/2019","8.750","8.750","8.750","8.750","0.57%"
"10/08/2019","8.700","8.700","8.700","8.700","-0.57%"
"10/07/2019","8.750","8.750","8.750","8.750","1.16%"
"10/04/2019","8.650","8.650","8.650","8.650","-1.14%"
"10/03/2019","8.750","8.750","8.750","8.750","0.00%"
"10/02/2019","8.750","8.750","8.750","8.750","0.00%"
"10/01/2019","8.750","8.750","8.750","8.750","0.00%"
"09/30/2019","8.750","8.750","8.750","8.750","0.00%"
"09/27/2019","8.750","8.750","8.750","8.750","0.00%"
"09/26/2019","8.750","8.750","8.750","8.750","-0.57%"
"09/25/2019","8.800","8.800","8.800","8.800","-1.12%"
"09/24/2019","8.900","8.900","8.900","8.900","0.56%"
"09/23/2019","8.850","8.850","8.850","8.850","-0.56%"
"09/20/2019","8.900","8.900","8.900","8.900","-1.66%"
"09/19/2019","9.050","9.050","9.050","9.050","0.56%"
"09/18/2019","9.000","9.000","9.000","9.000","0.00%"
"09/17/2019","9.000","9.000","9.000","9.000","-1.10%"
"09/16/2019","9.100","9.100","9.100","9.100","0.00%"
"09/12/2019","9.100","9.100","9.100","9.100","2.25%"
"09/11/2019","8.900","8.900","8.900","8.900","0.56%"
"09/10/2019","8.850","8.850","8.850","8.850","0.57%"
"09/09/2019","8.800","8.800","8.800","8.800","0.57%"
"09/06/2019","8.750","8.750","8.750","8.750","-3.31%"
"09/05/2019","9.050","9.050","9.050","9.050","0.56%"
"09/04/2019","9.000","9.000","9.000","9.000","1.69%"
"09/03/2019","8.850","8.850","8.850","8.850","0.00%"
"09/02/2019","8.850","8.850","8.850","8.850","-0.56%"
"08/30/2019","8.900","8.900","8.900","8.900","0.56%"
"08/29/2019","8.850","8.850","8.850","8.850","0.00%"
"08/28/2019","8.850","8.850","8.850","8.850","0.57%"
"08/27/2019","8.800","8.800","8.800","8.800","0.00%"
"08/26/2019","8.800","8.800","8.800","8.800","0.57%"
"08/23/2019","8.750","8.750","8.750","8.750","-2.78%"
"08/22/2019","9.000","9.000","9.000","9.000","0.00%"
"08/21/2019","9.000","9.000","9.000","9.000","-0.55%"
"08/20/2019","9.050","9.050","9.050","9.050","-1.63%"
"08/19/2019","9.200","9.200","9.200","9.200","4.55%"
"08/16/2019","8.800","8.800","8.800","8.800","1.73%"
"08/15/2019","8.650","8.650","8.650","8.650","-0.57%"
"08/13/2019","8.700","8.700","8.700","8.700","1.16%"
"08/09/2019","8.600","8.600","8.600","8.600","0.00%"
"08/08/2019","8.600","8.600","8.600","8.600","0.00%"
"08/07/2019","8.600","8.600","8.600","8.600","-1.15%"
"08/06/2019","8.700","8.700","8.700","8.700","0.58%"
"08/05/2019","8.650","8.650","8.650","8.650","0.58%"
"08/02/2019","8.600","8.600","8.600","8.600","-0.58%"
"08/01/2019","8.650","8.650","8.650","8.650","-1.70%"
"07/31/2019","8.800","8.800","8.800","8.800","0.57%"
"07/30/2019","8.750","8.750","8.750","8.750","-1.13%"
"07/29/2019","8.850","8.850","8.850","8.850","-0.56%"
"07/26/2019","8.900","8.900","8.900","8.900","0.56%"
"07/25/2019","8.850","8.850","8.850","8.850","-1.12%"
"07/24/2019","8.950","8.950","8.950","8.950","0.00%"
"07/23/2019","8.950","8.950","8.950","8.950","1.70%"
"07/22/2019","8.800","8.800","8.800","8.800","-0.56%"
"07/19/2019","8.850","8.850","8.850","8.850","-0.56%"
"07/18/2019","8.900","8.900","8.900","8.900","0.56%"
"07/17/2019","8.850","8.850","8.850","8.850","1.14%"
"07/15/2019","8.750","8.750","8.750","8.750","0.00%"
"07/12/2019","8.750","8.750","8.750","8.750","0.00%"
"07/11/2019","8.750","8.750","8.750","8.750","-1.13%"
"07/10/2019","8.850","8.850","8.850","8.850","-2.21%"
"07/09/2019","9.050","9.050","9.050","9.050","-0.55%"
"07/08/2019","9.100","9.100","9.100","9.100","0.55%"
"07/05/2019","9.050","9.050","9.050","9.050","-2.16%"
"07/04/2019","9.250","9.250","9.250","9.250","0.00%"
"07/03/2019","9.250","9.250","9.250","9.250","0.00%"
"07/02/2019","9.250","9.250","9.250","9.250","-0.54%"
"07/01/2019","9.300","9.300","9.300","9.300","0.54%"
"06/28/2019","9.250","9.250","9.250","9.250","0.00%"
"06/27/2019","9.250","9.250","9.250","9.250","0.00%"
"06/26/2019","9.250","9.250","9.250","9.250","-1.28%"
"06/25/2019","9.370","9.370","9.370","9.370","0.21%"
"06/24/2019","9.350","9.350","9.350","9.350","-2.60%"
"06/21/2019","9.600","9.600","9.600","9.600","0.00%"
"06/20/2019","9.600","9.600","9.600","9.600","-1.23%"
"06/19/2019","9.720","9.720","9.720","9.720","-0.31%"
"06/18/2019","9.750","9.750","9.750","9.750","-0.51%"
"06/17/2019","9.800","9.800","9.800","9.800","0.51%"
"06/14/2019","9.750","9.750","9.750","9.750","0.00%"
"06/13/2019","9.750","9.750","9.750","9.750","1.04%"
"06/12/2019","9.650","9.650","9.650","9.650","-0.52%"
"06/11/2019","9.700","9.700","9.700","9.700","1.04%"
"06/10/2019","9.600","9.600","9.600","9.600","-0.52%"
"06/07/2019","9.650","9.650","9.650","9.650","-0.52%"
"06/06/2019","9.700","9.700","9.700","9.700","1.04%"
"06/04/2019","9.600","9.600","9.600","9.600","1.05%"
"06/03/2019","9.500","9.500","9.500","9.500","0.53%"
"05/31/2019","9.450","9.450","9.450","9.450","0.00%"
"05/30/2019","9.450","9.450","9.450","9.450","0.53%"
"05/29/2019","9.400","9.400","9.400","9.400","0.00%"
"05/28/2019","9.400","9.400","9.400","9.400","-0.53%"
"05/27/2019","9.450","9.450","9.450","9.450","0.00%"
"05/24/2019","9.450","9.450","9.450","9.450","0.53%"
"05/23/2019","9.400","9.400","9.400","9.400","0.00%"
"05/22/2019","9.400","9.400","9.400","9.400","-2.59%"
"05/21/2019","9.650","9.650","9.650","9.650","0.00%"
"05/17/2019","9.650","9.650","9.650","9.650","-3.02%"
"05/16/2019","9.950","9.950","9.950","9.950","1.53%"
"05/15/2019","9.800","9.800","9.800","9.800","-1.51%"
"05/14/2019","9.950","9.950","9.950","9.950","1.53%"
"05/13/2019","9.800","9.800","9.800","9.800","0.00%"
"05/10/2019","9.800","9.800","9.800","9.800","-1.01%"
"05/09/2019","9.900","9.900","9.900","9.900","1.02%"
"05/08/2019","9.800","9.800","9.800","9.800","-2.49%"
"05/07/2019","10.050","10.050","10.050","10.050","0.00%"
"05/06/2019","10.050","10.050","10.050","10.050","-0.50%"
"05/03/2019","10.100","10.100","10.100","10.100","-0.49%"
"05/02/2019","10.150","10.150","10.150","10.150","-0.49%"
"04/30/2019","10.200","10.200","10.200","10.200","-2.39%"
"04/29/2019","10.450","10.450","10.450","10.450","0.48%"
"04/26/2019","10.400","10.400","10.400","10.400","0.00%"
"04/25/2019","10.400","10.400","10.400","10.400","0.48%"
"04/24/2019","10.350","10.350","10.350","10.350","-0.48%"
"04/23/2019","10.400","10.400","10.400","10.400","0.48%"
"04/22/2019","10.350","10.350","10.350","10.350","1.47%"
"04/18/2019","10.200","10.200","10.200","10.200","-0.49%"
"04/17/2019","10.250","10.250","10.250","10.250","-0.49%"
"04/16/2019","10.300","10.300","10.300","10.300","0.00%"
"04/12/2019","10.300","10.300","10.300","10.300","0.00%"
"04/11/2019","10.300","10.300","10.300","10.300","-0.48%"
"04/10/2019","10.350","10.350","10.350","10.350","-0.96%"
"04/09/2019","10.450","10.450","10.450","10.450","1.46%"
"04/08/2019","10.300","10.300","10.300","10.300","0.00%"
"04/05/2019","10.300","10.300","10.300","10.300","-0.48%"
"04/04/2019","10.350","10.350","10.350","10.350","-0.96%"
"04/03/2019","10.450","10.450","10.450","10.450","-1.42%"
"04/02/2019","10.600","10.600","10.600","10.600","0.00%"
"04/01/2019","10.600","10.600","10.600","10.600","0.47%"
"03/29/2019","10.550","10.550","10.550","10.550","-0.94%"
"03/28/2019","10.650","10.650","10.650","10.650","-0.47%"
"03/27/2019","10.700","10.700","10.700","10.700","0.47%"
